Block	Column	Row	Pos	Name	ID
17	6	5	3254	G09_n129_plate_04	WheatUG-1_GS0052_A8
32	4	4	5646	G09_n129_plate_07	WheatUG-1_GS0053_D9
20	5	4	3127	G09_n129_plate_08	WheatUG-1_GS0054_E1
42	4	6	8474	G09_n129_plate_11	WheatUG-1_GS0054_H10
5	4	1	60	G09_n129_plate_17	WheatUG-1_GS0055_E8
32	3	5	5813	G09_n130_plate_15	WheatUG-1_GS0057_D5
6	3	12	1921	G09_n130_plate_20	WheatUG-1_GS0057_A10
42	3	12	9481	G09_n130_plate_32	WheatUG-1_GS0058_B10
41	3	8	8795	G09_n130_plate_45	WheatUG-1_GS0060_B8
41	2	4	8122	G09_n130_plate_48	WheatUG-1_GS0060_H12
28	14	4	5600	G09_n130_plate_56	WheatUG-1_GS0061_H9
3	13	12	1889	G09_p133_plate_01	WheatUG-1_GS0067_E9
39	13	3	7937	G09_p133_plate_03	WheatUG-1_GS0068_D5
26	12	14	7250	G09_p133_plate_06	WheatUG-1_GS0069_H6
26	11	7	6073	G09_p133_plate_07	WheatUG-1_GS0069_H10
38	12	11	9266	G09_p133_plate_09	WheatUG-1_GS0070_B6
3	12	12	1888	G09_p133_plate_11	WheatUG-1_GS0071_C5
16	10	5	3244	G09_p234_plate_14	WheatUG-1_GS0074_A5
14	10	11	4224	G09_p234_plate_15	WheatUG-1_GS0074_E8
16	9	5	3243	G09_p234_plate_16	WheatUG-1_GS0074_G11
25	10	3	5386	G09_p234_plate_17	WheatUG-1_GS0075_F4
15	11	14	4743	G09_p234_plate_20	WheatUG-1_GS0076_E1
13	10	5	3202	G09_p234_plate_21	WheatUG-1_GS0076_A6
14	9	6	3383	G09_p335_plate_01	WheatUG-1_GS0078_A2
14	8	2	2710	G09_p335_plate_02	WheatUG-1_GS0078_G6
16	8	11	4250	G09_p335_plate_03	WheatUG-1_GS0078_A11
39	9	11	9277	G09_p335_plate_07	WheatUG-1_GS0080_D3
15	8	3	2892	G09_p335_plate_08	WheatUG-1_GS0080_A7
2	7	3	357	G09_p335_plate_10	WheatUG-1_GS0081_G2
4	6	3	384	G09_p335_plate_15	WheatUG-1_GS0081_E9
26	6	7	6068	G09_p335_plate_16	WheatUG-1_GS0081_F12
25	8	15	7400	G09_p436_plate_03	WheatUG-1_GS0083_B2
37	7	11	9247	G09_p436_plate_10	WheatUG-1_GS0084_H6
13	6	8	3702	G09_p436_plate_12	WheatUG-1_GS0084_G12
4	5	13	2063	G09_p436_plate_17	WheatUG-1_GS0085_G9
13	6	11	4206	G09_p638_plate_01	WheatUG-1_GS0088_E2
28	4	13	7102	G09_p638_plate_06	WheatUG-1_GS0089_F5
16	3	11	4245	G09_p638_plate_12	WheatUG-1_GS0090_G11
4	2	6	884	G09_p739_plate_08	WheatUG-1_GS0093_C5
4	2	10	1556	G09_p739_plate_09	WheatUG-1_GS0093_C7
15	3	14	4735	G09_p840_plate_09	WheatUG-1_GS0096_E1
36	14	10	6720	G10_a11_plate_03	WheatUG-1_GS0001_D5
10	14	13	2156	G10_a11_plate_04	WheatUG-1_GS0001_A8
10	13	8	1315	G10_a11_plate_06	WheatUG-1_GS0001_E12
22	14	14	4844	G10_a11_plate_09	WheatUG-1_GS0002_C8
24	13	8	3863	G10_a11_plate_10	WheatUG-1_GS0002_E11
11	14	10	1666	G10_a11_plate_12	WheatUG-1_GS0003_C5
23	14	4	3178	G10_a11_plate_15	WheatUG-1_GS0004_G1
21	14	11	4326	G10_a11_plate_17	WheatUG-1_GS0004_E6
48	12	15	10078	G10_a22_plate_12	WheatUG-1_GS0006_B11
33	12	4	5668	G10_a22_plate_14	WheatUG-1_GS0007_D6
12	11	9	1509	G10_d15_plate_04	WheatUG-1_GS0009_C3
24	11	8	3861	G10_d15_plate_08	WheatUG-1_GS0010_A3
48	11	14	9909	G10_d15_plate_09	WheatUG-1_GS0010_F5
33	11	8	6339	G10_d15_plate_16	WheatUG-1_GS0011_B4
35	10	9	6534	G10_d15_plate_19	WheatUG-1_GS0011_B11
23	11	4	3175	G10_d26_plate_01	WheatUG-1_GS0012_A1
21	11	6	3483	G10_d26_plate_03	WheatUG-1_GS0012_E2
45	11	8	8859	G10_d26_plate_08	WheatUG-1_GS0012_B4
47	10	12	9558	G10_d26_plate_13	WheatUG-1_GS0012_H11
36	10	14	7388	G10_d26_plate_14	WheatUG-1_GS0013_D1
36	9	5	5875	G10_d26_plate_15	WheatUG-1_GS0013_H3
24	9	13	4699	G10_d37_plate_03	WheatUG-1_GS0014_G7
11	9	1	149	G10_d37_plate_06	WheatUG-1_GS0015_G1
21	9	8	3817	G10_e29_plate_02	WheatUG-1_GS0016_E6
47	9	14	9893	G10_e29_plate_03	WheatUG-1_GS0016_B9
10	7	12	1981	G10_e29_plate_08	WheatUG-1_GS0017_A12
22	8	15	5006	G10_e29_plate_10	WheatUG-1_GS0018_A6
24	7	8	3857	G10_e29_plate_11	WheatUG-1_GS0018_A9
11	7	2	315	G10_e310_plate_01	WheatUG-1_GS0019_E5
45	8	7	8688	G10_e310_plate_03	WheatUG-1_GS0020_B2
24	6	7	3688	G10_e310_plate_11	WheatUG-1_GS0022_E3
9	6	10	1630	G10_e411_plate_04	WheatUG-1_GS0023_C6
21	6	12	4486	G10_e411_plate_08	WheatUG-1_GS0024_G6
34	5	15	7523	G10_e411_plate_12	WheatUG-1_GS0025_D4
12	4	7	1166	G10_e411_plate_13	WheatUG-1_GS0025_A7
46	4	11	9370	G10_e512_plate_04	WheatUG-1_GS0026_B10
33	5	10	6669	G10_e512_plate_06	WheatUG-1_GS0027_B2
35	4	14	7368	G10_e512_plate_09	WheatUG-1_GS0027_H9
23	5	11	4345	G10_e512_plate_10	WheatUG-1_GS0028_C1
47	3	3	8039	G10_e512_plate_14	WheatUG-1_GS0028_H11
9	3	4	619	G10_h116_plate_09	WheatUG-1_GS0031_A2
21	2	2	2802	G10_j122_plate_01	WheatUG-1_GS0032_C8
6	14	9	1428	G10_j122_plate_03	WheatUG-1_GS0033_A10
2	1	14	2199	G10_j122_plate_03	WheatUG-1_GS0033_A10
22	1	3	2983	G10_j122_plate_04	WheatUG-1_GS0034_C4
7	14	2	266	G10_j122_plate_06	WheatUG-1_GS0035_C5
23	1	5	3333	G10_j122_plate_08	WheatUG-1_GS0036_G3
6	12	5	754	G10_j122_plate_11	WheatUG-1_GS0037_E10
20	12	3	2966	G10_j122_plate_13	WheatUG-1_GS0038_A9
31	13	5	5809	G10_j122_plate_14	WheatUG-1_GS0039_H1
17	13	7	3597	G10_j223_plate_03	WheatUG-1_GS0040_C4
6	11	8	1257	G10_j223_plate_07	WheatUG-1_GS0041_A8
6	10	2	248	G10_j223_plate_08	WheatUG-1_GS0041_C12
7	12	13	2112	G10_j223_plate_11	WheatUG-1_GS0043_E1
41	11	14	9811	G10_j324_plate_02	WheatUG-1_GS0044_F10
30	9	5	5791	G10_j324_plate_08	WheatUG-1_GS0045_H8
42	10	10	9152	G10_l125_plate_01	WheatUG-1_GS0046_D4
20	9	7	3635	G10_l125_plate_03	WheatUG-1_GS0046_C9
5	9	3	401	G10_l125_plate_07	WheatUG-1_GS0047_C8
32	7	9	6489	G10_l226_plate_02	WheatUG-1_GS0049_D1
6	7	14	2261	G10_l226_plate_03	WheatUG-1_GS0049_E4
20	6	3	2960	G10_l226_plate_07	WheatUG-1_GS0050_E5
18	6	8	3772	G10_l226_plate_08	WheatUG-1_GS0050_G8
44	5	1	7663	G10_l226_plate_09	WheatUG-1_GS0050_H11
17	7	13	4599	G10_n129_plate_03	WheatUG-1_GS0052_C4
6	5	10	1587	G10_n129_plate_06	WheatUG-1_GS0053_A6
8	4	5	774	G10_n129_plate_07	WheatUG-1_GS0053_E9
7	5	5	761	G10_n129_plate_12	WheatUG-1_GS0055_G1
31	5	11	6809	G10_n129_plate_16	WheatUG-1_GS0055_D5
42	3	2	7801	G10_n130_plate_28	WheatUG-1_GS0058_F4
20	3	10	4133	G10_n130_plate_31	WheatUG-1_GS0058_E7
31	3	7	6135	G10_n130_plate_39	WheatUG-1_GS0059_H5
2	14	1	28	G10_n130_plate_56	WheatUG-1_GS0061_A10
18	2	14	4776	G10_n130_plate_64	WheatUG-1_GS0062_C6
14	14	7	3556	G10_n130_plate_66	WheatUG-1_GS0062_E12
43	2	5	8318	G10_o232_plate_03	WheatUG-1_GS0064_B1
15	14	3	2898	G10_o232_plate_05	WheatUG-1_GS0064_E9
13	14	8	3710	G10_o232_plate_06	WheatUG-1_GS0064_G12
38	13	4	8091	G10_o232_plate_13	WheatUG-1_GS0066_F6
14	13	15	4899	G10_o232_plate_15	WheatUG-1_GS0066_C12
27	13	12	6929	G10_p133_plate_01	WheatUG-1_GS0067_F9
13	13	10	4045	G10_p133_plate_04	WheatUG-1_GS0068_A10
2	12	4	530	G10_p133_plate_05	WheatUG-1_GS0069_C2
38	10	11	9264	G10_p234_plate_15	WheatUG-1_GS0074_F8
1	10	4	514	G10_p234_plate_17	WheatUG-1_GS0075_G4
13	10	13	4546	G10_p234_plate_22	WheatUG-1_GS0076_A10
2	8	1	22	G10_p234_plate_26	WheatUG-1_GS0077_E6
3	8	11	1716	G10_p335_plate_06	WheatUG-1_GS0079_A11
37	8	9	8912	G10_p335_plate_09	WheatUG-1_GS0080_F10
14	7	8	3717	G10_p335_plate_19	WheatUG-1_GS0082_A6
1	7	1	7	G10_p436_plate_03	WheatUG-1_GS0083_C2
37	6	8	8742	G10_p436_plate_12	WheatUG-1_GS0084_H12
26	5	1	5059	G10_p436_plate_15	WheatUG-1_GS0085_H4
40	6	15	9960	G10_p537_plate_01	WheatUG-1_GS0086_F3
27	5	8	6249	G10_p537_plate_06	WheatUG-1_GS0087_F7
37	6	11	9246	G10_p638_plate_01	WheatUG-1_GS0088_F2
39	5	5	8265	G10_p638_plate_02	WheatUG-1_GS0088_H5
15	5	15	4905	G10_p638_plate_04	WheatUG-1_GS0088_C11
27	3	9	6415	G10_p739_plate_02	WheatUG-1_GS0091_D11
4	1	3	379	G10_p739_plate_11	WheatUG-1_GS0093_C11
16	1	5	3235	G10_p840_plate_03	WheatUG-1_GS0094_G11
12	14	11	1848	G11_a11_plate_03	WheatUG-1_GS0001_E5
34	14	13	7196	G11_a11_plate_04	WheatUG-1_GS0001_B8
48	14	12	9576	G11_a11_plate_08	WheatUG-1_GS0002_H5
12	12	5	838	G11_a22_plate_07	WheatUG-1_GS0005_E5
48	12	8	8902	G11_a22_plate_11	WheatUG-1_GS0006_D7
9	12	5	796	G11_a22_plate_14	WheatUG-1_GS0007_E6
9	12	14	2308	G11_a22_plate_15	WheatUG-1_GS0007_G10
45	13	10	9197	G11_a22_plate_16	WheatUG-1_GS0008_B2
45	12	15	10036	G11_d15_plate_03	WheatUG-1_GS0008_B12
36	10	8	6380	G11_d15_plate_06	WheatUG-1_GS0009_H9
48	10	11	9404	G11_d15_plate_11	WheatUG-1_GS0010_F11
9	11	15	2475	G11_d15_plate_17	WheatUG-1_GS0011_G6
11	10	10	1662	G11_d15_plate_19	WheatUG-1_GS0011_C11
47	11	4	8215	G11_d26_plate_01	WheatUG-1_GS0012_B1
12	10	15	2516	G11_d26_plate_14	WheatUG-1_GS0013_E1
46	9	3	8031	G11_d37_plate_02	WheatUG-1_GS0014_D4
48	9	13	9739	G11_d37_plate_03	WheatUG-1_GS0014_H7
23	9	15	5021	G11_e29_plate_03	WheatUG-1_GS0016_C9
48	7	8	8897	G11_e29_plate_11	WheatUG-1_GS0018_B9
35	7	10	6699	G11_e310_plate_02	WheatUG-1_GS0019_F9
36	5	3	5535	G11_e310_plate_08	WheatUG-1_GS0021_D9
34	5	9	6515	G11_e310_plate_10	WheatUG-1_GS0021_H12
24	6	13	4696	G11_e310_plate_12	WheatUG-1_GS0022_A7
33	6	10	6670	G11_e411_plate_04	WheatUG-1_GS0023_D6
35	5	3	5521	G11_e411_plate_05	WheatUG-1_GS0023_D9
21	6	6	3478	G11_e411_plate_07	WheatUG-1_GS0024_C4
23	5	2	2833	G11_e411_plate_09	WheatUG-1_GS0024_A9
48	5	15	10071	G11_e512_plate_01	WheatUG-1_GS0026_D3
33	4	6	5996	G11_e512_plate_08	WheatUG-1_GS0027_H6
9	4	11	1796	G11_e512_plate_09	WheatUG-1_GS0027_A10
47	5	11	9385	G11_e512_plate_10	WheatUG-1_GS0028_D1
21	4	15	4988	G11_e512_plate_14	WheatUG-1_GS0028_A12
36	2	8	6372	G11_h116_plate_03	WheatUG-1_GS0029_H9
24	3	14	4861	G11_h116_plate_06	WheatUG-1_GS0030_E5
33	3	4	5659	G11_h116_plate_09	WheatUG-1_GS0031_B2
34	1	1	5167	G11_j122_plate_02	WheatUG-1_GS0033_H2
46	1	3	8023	G11_j122_plate_04	WheatUG-1_GS0034_D4
29	14	11	6790	G11_j122_plate_07	WheatUG-1_GS0035_F10
47	1	5	8373	G11_j122_plate_08	WheatUG-1_GS0036_H3
17	14	9	3934	G11_j122_plate_09	WheatUG-1_GS0036_A10
13	1	14	4705	G11_j122_plate_09	WheatUG-1_GS0036_A10
30	12	5	5794	G11_j122_plate_11	WheatUG-1_GS0037_F10
44	12	3	8006	G11_j122_plate_13	WheatUG-1_GS0038_B9
7	13	15	2449	G11_j122_plate_15	WheatUG-1_GS0039_C7
7	12	10	1608	G11_j223_plate_02	WheatUG-1_GS0039_G11
41	13	7	8637	G11_j223_plate_03	WheatUG-1_GS0040_D4
30	11	8	6297	G11_j223_plate_07	WheatUG-1_GS0041_B8
30	10	2	5288	G11_j223_plate_08	WheatUG-1_GS0041_D12
31	12	13	7152	G11_j223_plate_11	WheatUG-1_GS0043_F1
17	12	12	4436	G11_j223_plate_14	WheatUG-1_GS0044_C2
17	11	4	3091	G11_j223_plate_15	WheatUG-1_GS0044_A6
6	9	8	1255	G11_j324_plate_09	WheatUG-1_GS0045_E10
30	9	11	6799	G11_j324_plate_10	WheatUG-1_GS0045_D12
5	10	13	2082	G11_l125_plate_06	WheatUG-1_GS0047_A6
19	10	7	3622	G11_l125_plate_10	WheatUG-1_GS0048_E1
19	9	7	3621	G11_l226_plate_01	WheatUG-1_GS0048_C9
8	7	10	1617	G11_l226_plate_02	WheatUG-1_GS0049_E1
42	6	8	8812	G11_l226_plate_08	WheatUG-1_GS0050_H8
18	6	13	4612	G11_l226_plate_09	WheatUG-1_GS0050_A12
30	5	10	6627	G11_n129_plate_06	WheatUG-1_GS0053_B6
42	5	6	8475	G11_n129_plate_09	WheatUG-1_GS0054_B4
20	4	7	3630	G11_n129_plate_11	WheatUG-1_GS0054_A11
31	5	5	5801	G11_n129_plate_12	WheatUG-1_GS0055_H1
43	5	8	8825	G11_n129_plate_19	WheatUG-1_GS0056_F3
43	5	14	9833	G11_n129_plate_20	WheatUG-1_GS0056_B7
5	3	4	563	G11_n130_plate_39	WheatUG-1_GS0059_A6
43	3	2	7815	G11_n130_plate_42	WheatUG-1_GS0060_F3
8	2	5	772	G11_n130_plate_48	WheatUG-1_GS0061_A1
26	14	1	5068	G11_n130_plate_56	WheatUG-1_GS0061_B10
38	14	7	8596	G11_n130_plate_66	WheatUG-1_GS0062_F12
27	14	3	5418	G11_o232_plate_02	WheatUG-1_GS0063_F9
38	13	15	9939	G11_o232_plate_15	WheatUG-1_GS0066_D12
39	14	12	9450	G11_p133_plate_02	WheatUG-1_GS0068_H1
15	13	4	3065	G11_p133_plate_03	WheatUG-1_GS0068_E5
37	13	10	9085	G11_p133_plate_04	WheatUG-1_GS0068_B10
26	12	4	5570	G11_p133_plate_05	WheatUG-1_GS0069_D2
14	12	12	4394	G11_p133_plate_09	WheatUG-1_GS0070_C6
40	11	10	9125	G11_p133_plate_10	WheatUG-1_GS0070_F11
25	11	10	6563	G11_p133_plate_13	WheatUG-1_GS0071_F12
39	11	3	7935	G11_p234_plate_02	WheatUG-1_GS0072_H7
2	9	4	527	G11_p234_plate_13	WheatUG-1_GS0073_E12
40	9	5	8283	G11_p234_plate_16	WheatUG-1_GS0074_H11
25	10	4	5554	G11_p234_plate_17	WheatUG-1_GS0075_H4
25	10	14	7234	G11_p234_plate_19	WheatUG-1_GS0075_D10
39	11	14	9783	G11_p234_plate_20	WheatUG-1_GS0076_F1
37	10	5	8242	G11_p234_plate_21	WheatUG-1_GS0076_B6
37	10	13	9586	G11_p234_plate_22	WheatUG-1_GS0076_B10
37	9	2	7737	G11_p234_plate_23	WheatUG-1_GS0076_B12
26	8	1	5062	G11_p234_plate_26	WheatUG-1_GS0077_F6
3	8	4	540	G11_p335_plate_05	WheatUG-1_GS0079_C7
27	8	11	6756	G11_p335_plate_06	WheatUG-1_GS0079_B11
39	8	3	7932	G11_p335_plate_08	WheatUG-1_GS0080_B7
26	7	9	6405	G11_p335_plate_11	WheatUG-1_GS0081_D6
38	7	8	8757	G11_p335_plate_19	WheatUG-1_GS0082_B6
3	7	8	1211	G11_p436_plate_04	WheatUG-1_GS0083_A5
3	6	2	202	G11_p436_plate_07	WheatUG-1_GS0083_C9
4	6	9	1392	G11_p436_plate_12	WheatUG-1_GS0085_A1
16	5	2	2735	G11_p537_plate_02	WheatUG-1_GS0086_A5
38	5	14	9763	G11_p537_plate_04	WheatUG-1_GS0086_B12
1	6	14	2190	G11_p537_plate_05	WheatUG-1_GS0087_C4
3	5	9	1377	G11_p537_plate_06	WheatUG-1_GS0087_G7
13	6	12	4374	G11_p638_plate_01	WheatUG-1_GS0088_G2
4	4	14	2230	G11_p638_plate_06	WheatUG-1_GS0089_G5
40	4	9	8950	G11_p638_plate_09	WheatUG-1_GS0090_F3
40	3	11	9285	G11_p638_plate_12	WheatUG-1_GS0090_H11
25	3	2	5211	G11_p739_plate_01	WheatUG-1_GS0091_F8
3	3	10	1543	G11_p739_plate_02	WheatUG-1_GS0091_E11
28	2	1	5084	G11_p739_plate_07	WheatUG-1_GS0093_B3
28	2	14	7268	G11_p739_plate_10	WheatUG-1_GS0093_D9
28	1	3	5419	G11_p739_plate_11	WheatUG-1_GS0093_D11
16	2	13	4580	G11_p840_plate_02	WheatUG-1_GS0094_A9
3	2	1	30	G11_p840_plate_04	WheatUG-1_GS0095_A3
34	13	8	6355	G12_a11_plate_06	WheatUG-1_GS0001_F12
24	14	8	3864	G12_a11_plate_07	WheatUG-1_GS0002_G3
48	13	8	8903	G12_a11_plate_10	WheatUG-1_GS0002_F11
35	14	10	6706	G12_a11_plate_12	WheatUG-1_GS0003_D5
33	14	14	7350	G12_a11_plate_13	WheatUG-1_GS0003_D8
45	14	7	8694	G12_a11_plate_16	WheatUG-1_GS0004_F4
34	11	1	5177	G12_a22_plate_09	WheatUG-1_GS0005_D12
24	12	9	4030	G12_a22_plate_11	WheatUG-1_GS0006_E7
33	12	5	5836	G12_a22_plate_14	WheatUG-1_GS0007_F6
47	12	10	9224	G12_d15_plate_02	WheatUG-1_GS0008_H7
21	11	1	2643	G12_d15_plate_03	WheatUG-1_GS0008_C12
48	10	4	8228	G12_d15_plate_10	WheatUG-1_GS0010_H7
9	11	4	627	G12_d15_plate_15	WheatUG-1_GS0011_A2
21	10	9	3986	G12_d26_plate_13	WheatUG-1_GS0012_A12
22	9	4	3159	G12_d37_plate_02	WheatUG-1_GS0014_E4
35	9	1	5189	G12_d37_plate_06	WheatUG-1_GS0015_H1
11	9	8	1325	G12_d37_plate_08	WheatUG-1_GS0015_E5
35	7	2	5355	G12_e310_plate_01	WheatUG-1_GS0019_F5
11	7	11	1827	G12_e310_plate_02	WheatUG-1_GS0019_G9
45	7	11	9359	G12_e310_plate_05	WheatUG-1_GS0020_H10
12	5	4	663	G12_e310_plate_08	WheatUG-1_GS0021_E9
48	6	7	8728	G12_e310_plate_11	WheatUG-1_GS0022_F3
24	5	5	3351	G12_e411_plate_01	WheatUG-1_GS0022_G9
46	5	9	9035	G12_e411_plate_02	WheatUG-1_GS0022_H12
10	4	1	130	G12_e411_plate_12	WheatUG-1_GS0025_E4
9	5	15	2469	G12_e512_plate_07	WheatUG-1_GS0027_C4
45	4	3	8012	G12_e512_plate_12	WheatUG-1_GS0028_B6
45	4	15	10028	G12_e512_plate_14	WheatUG-1_GS0028_B12
36	3	13	7213	G12_h116_plate_01	WheatUG-1_GS0029_D5
48	2	12	9564	G12_h116_plate_08	WheatUG-1_GS0030_H11
30	14	9	6468	G12_j122_plate_03	WheatUG-1_GS0033_B10
26	1	14	7239	G12_j122_plate_03	WheatUG-1_GS0033_B10
22	1	4	3151	G12_j122_plate_04	WheatUG-1_GS0034_E4
31	14	2	5306	G12_j122_plate_06	WheatUG-1_GS0035_D5
5	14	12	1918	G12_j122_plate_07	WheatUG-1_GS0035_G10
21	1	2	2801	G12_j122_plate_08	WheatUG-1_GS0036_A4
20	12	4	3134	G12_j122_plate_13	WheatUG-1_GS0038_C9
5	13	2	237	G12_j122_plate_14	WheatUG-1_GS0039_A2
17	13	8	3765	G12_j223_plate_03	WheatUG-1_GS0040_E4
6	11	9	1425	G12_j223_plate_07	WheatUG-1_GS0041_C8
18	11	2	2769	G12_j223_plate_09	WheatUG-1_GS0042_E4
7	12	14	2280	G12_j223_plate_11	WheatUG-1_GS0043_G1
7	11	6	935	G12_j223_plate_12	WheatUG-1_GS0043_E5
41	12	12	9476	G12_j223_plate_14	WheatUG-1_GS0044_D2
6	9	1	79	G12_j324_plate_07	WheatUG-1_GS0045_G6
30	7	14	7301	G12_l226_plate_03	WheatUG-1_GS0049_F4
8	6	13	2120	G12_l226_plate_05	WheatUG-1_GS0049_A11
42	6	13	9652	G12_l226_plate_09	WheatUG-1_GS0050_B12
5	7	12	1911	G12_l226_plate_10	WheatUG-1_GS0051_A4
5	6	9	1406	G12_l226_plate_12	WheatUG-1_GS0051_A10
41	6	5	8294	G12_n129_plate_04	WheatUG-1_GS0052_B8
6	5	11	1755	G12_n129_plate_06	WheatUG-1_GS0053_C6
29	4	8	6276	G12_n129_plate_18	WheatUG-1_GS0055_D12
43	4	10	9160	G12_n130_plate_01	WheatUG-1_GS0056_H11
30	3	12	6961	G12_n130_plate_20	WheatUG-1_GS0057_B10
18	3	3	2929	G12_n130_plate_28	WheatUG-1_GS0058_G4
29	3	4	5603	G12_n130_plate_39	WheatUG-1_GS0059_B6
17	3	9	3923	G12_n130_plate_45	WheatUG-1_GS0060_C8
32	2	5	5812	G12_n130_plate_48	WheatUG-1_GS0061_B1
2	14	2	196	G12_n130_plate_56	WheatUG-1_GS0061_C10
14	14	8	3724	G12_n130_plate_66	WheatUG-1_GS0062_G12
7	2	15	2438	G12_o232_plate_01	WheatUG-1_GS0063_E5
19	2	14	4790	G12_o232_plate_04	WheatUG-1_GS0064_C5
37	14	8	8750	G12_o232_plate_06	WheatUG-1_GS0064_H12
2	14	13	2044	G12_o232_plate_07	WheatUG-1_GS0065_A4
14	14	14	4732	G12_o232_plate_12	WheatUG-1_GS0066_C4
14	12	1	2546	G12_o232_plate_15	WheatUG-1_GS0066_E12
13	14	9	3878	G12_p133_plate_02	WheatUG-1_GS0068_A2
13	13	11	4213	G12_p133_plate_04	WheatUG-1_GS0068_C10
2	12	5	698	G12_p133_plate_05	WheatUG-1_GS0069_E2
4	12	15	2406	G12_p133_plate_06	WheatUG-1_GS0069_A7
4	11	8	1229	G12_p133_plate_07	WheatUG-1_GS0069_A11
40	12	6	8454	G12_p133_plate_08	WheatUG-1_GS0070_H1
38	12	12	9434	G12_p133_plate_09	WheatUG-1_GS0070_D6
16	11	11	4253	G12_p133_plate_10	WheatUG-1_GS0070_G11
27	12	12	6928	G12_p133_plate_11	WheatUG-1_GS0071_D5
39	11	4	8103	G12_p234_plate_03	WheatUG-1_GS0072_B9
14	9	2	2711	G12_p234_plate_16	WheatUG-1_GS0074_A12
13	10	6	3370	G12_p234_plate_21	WheatUG-1_GS0076_C6
40	8	11	9290	G12_p335_plate_03	WheatUG-1_GS0078_B11
13	8	10	4040	G12_p335_plate_09	WheatUG-1_GS0080_G10
14	7	9	3885	G12_p335_plate_19	WheatUG-1_GS0082_C6
25	7	1	5047	G12_p436_plate_03	WheatUG-1_GS0083_D2
39	7	5	8267	G12_p436_plate_09	WheatUG-1_GS0084_D3
16	5	11	4247	G12_p537_plate_03	WheatUG-1_GS0086_C9
25	6	14	7230	G12_p537_plate_05	WheatUG-1_GS0087_D4
27	5	13	7089	G12_p537_plate_08	WheatUG-1_GS0087_H9
28	4	7	6094	G12_p638_plate_05	WheatUG-1_GS0089_B3
28	3	5	5757	G12_p638_plate_07	WheatUG-1_GS0089_D9
16	3	4	3069	G12_p638_plate_11	WheatUG-1_GS0090_A9
1	3	3	339	G12_p739_plate_01	WheatUG-1_GS0091_G8
27	3	10	6583	G12_p739_plate_02	WheatUG-1_GS0091_F11
15	3	10	4063	G12_p739_plate_06	WheatUG-1_GS0092_E11
4	2	2	212	G12_p739_plate_07	WheatUG-1_GS0093_C3
38	3	13	9593	G12_p739_plate_12	WheatUG-1_GS0094_D2
40	2	13	9620	G12_p840_plate_02	WheatUG-1_GS0094_B9
39	3	14	9775	G12_p840_plate_09	WheatUG-1_GS0096_F1
1	3	14	2187	GS2a_clone_G1	WheatUG-1_EXTRA_C9
36	14	11	6888	H01_a11_plate_03	WheatUG-1_GS0001_F5
10	13	9	1483	H01_a11_plate_06	WheatUG-1_GS0001_G12
48	14	8	8904	H01_a11_plate_07	WheatUG-1_GS0002_H3
48	12	9	9070	H01_a22_plate_11	WheatUG-1_GS0006_F7
21	11	15	4995	H01_d26_plate_11	WheatUG-1_GS0012_G6
35	9	14	7373	H01_d37_plate_10	WheatUG-1_GS0015_B9
24	8	12	4530	H01_e29_plate_09	WheatUG-1_GS0018_C3
46	8	15	10046	H01_e29_plate_10	WheatUG-1_GS0018_B6
35	8	8	6364	H01_e29_plate_12	WheatUG-1_GS0019_D1
21	8	8	3816	H01_e310_plate_03	WheatUG-1_GS0020_C2
24	6	1	2680	H01_e310_plate_10	WheatUG-1_GS0022_A1
24	6	8	3856	H01_e310_plate_11	WheatUG-1_GS0022_G3
24	6	14	4864	H01_e310_plate_12	WheatUG-1_GS0022_C7
22	4	4	3154	H01_e512_plate_02	WheatUG-1_GS0026_C6
48	3	1	7717	H01_e512_plate_05	WheatUG-1_GS0026_D11
10	2	1	128	H01_h116_plate_02	WheatUG-1_GS0029_A8
10	2	5	800	H01_h116_plate_03	WheatUG-1_GS0029_A10
33	3	11	6835	H01_h116_plate_10	WheatUG-1_GS0031_H4
12	1	2	323	H01_j122_plate_02	WheatUG-1_GS0033_A3
6	14	10	1596	H01_j122_plate_03	WheatUG-1_GS0033_C10
2	1	15	2367	H01_j122_plate_03	WheatUG-1_GS0033_C10
46	1	4	8191	H01_j122_plate_04	WheatUG-1_GS0034_F4
7	14	3	434	H01_j122_plate_06	WheatUG-1_GS0035_E5
29	14	12	6958	H01_j122_plate_07	WheatUG-1_GS0035_H10
29	13	2	5277	H01_j122_plate_14	WheatUG-1_GS0039_B2
41	13	8	8805	H01_j223_plate_03	WheatUG-1_GS0040_F4
43	12	3	7992	H01_j223_plate_04	WheatUG-1_GS0040_B9
41	12	10	9140	H01_j223_plate_05	WheatUG-1_GS0040_H12
6	12	15	2434	H01_j223_plate_06	WheatUG-1_GS0041_A4
41	11	4	8131	H01_j223_plate_15	WheatUG-1_GS0044_B6
6	10	6	920	H01_j324_plate_04	WheatUG-1_GS0045_C2
30	9	1	5119	H01_j324_plate_07	WheatUG-1_GS0045_H6
8	9	6	947	H01_j324_plate_08	WheatUG-1_GS0045_A9
6	9	12	1927	H01_j324_plate_10	WheatUG-1_GS0045_E12
18	10	11	4280	H01_l125_plate_01	WheatUG-1_GS0046_E4
42	9	10	9151	H01_l125_plate_04	WheatUG-1_GS0046_B12
31	9	13	7149	H01_l125_plate_09	WheatUG-1_GS0047_H11
