Array Design Name	DIASMGB-Wheat-WheatUG-9K-v2
Version	version 2
Provider	Per Gregersen (per.gregersen@agrsci.dk)
Comment[ArrayExpressAccession]	A-MEXP-556
Comment[SubmittedName]	DIASMGB-Wheat-WheatUG-9K-v2
Comment[Organism]	Triticum aestivum
Printing Protocol	A 9K wheat unigene set was kindly made available by Keith Edwards, Bristol University (www.cerealsdb.uk.net). This set of clones originates in 35 cDNA libraries prepared from a range of different tissues of the wheat plant but predominantly from tissues of the developing grain. Plasmid DNA mini-preparations were made from all clones using Millipore 96-well plates (MANNLY50, MAFBNOB50, Millipore) according to the manufacturer?s recommendations. The cDNA inserts were PCR amplified from 0.5-1 ?l DNA mini-preparation using the T3 and T7 flanking primers (30pmol) of the pBluescript cloning vector and Taq polymerase (0.8 U) (EP0402, Fermentas, LT) in 100?l reaction buffer (10 mM Tris, pH 8.8; 50 mM KCl; 0.08% Nonidet P40; 0.5 mM MgCl2; 0.3 mM (each) dNTP). The PCR reactions were performed in a MJResearch Cycler (MJResearch) and the cycling conditions were 5 min at 96?C, followed by 45 cycles of 30 sec at 96?C, 2 min at 58?C, 2 min at 72?C, and a final extension of 10 min at 72?C. PCR products were precipitated with 2.5 vol 96% ethanol and 1/10 vol 3 M NaAcetate, pH 6.0, left at least 2 h at ?20?C, and centrifuged 1 h, 4?C, 2600 rcf. The air-dried pellet was dissolved in 20 ?l of water. One ?l of each sample was run in a 1% agarose gel containing SYBR Green. The quality of the PCR products were visually inspected and abnormal or missing products were recorded. Five ?l (100-500 ?g) of each sample was vacuum-dried and re-dissolved in 5 ?l of 1 x QMT spotting buffer (S201100, Quantifoil, D). The samples were spotted onto QMT amino slides (S122025, Quantifoil, D) using a Chipwriter microarrayspotter (Eurogentec, B) with 24 Stealth MP3 pins (Telechem Int., US). Following spotting, the slides were UV cross-linked  at 250 mJ ( Stratalinker, Stratagene) and kept dry and in the dark at room temperature until hybridisation.
Technology Type	spotted_ds_DNA_features
Technology Type Term Accession Number	#spotted_ds_DNA_features
Technology Type Term Source REF	The MGED Ontology
Surface Type	aminosilane
Surface Type Term Accession Number	#aminosilane
Surface Type Term Source REF	mo
Substrate Type	glass
Substrate Type Term Accession Number	#glass
Substrate Type Term Source REF	mo
Term Source Name	The MGED Ontology	mo	embl	tigr_tagi
Term Source File	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://www.ebi.ac.uk/embl/	http://www.tigr.org/tigr-scripts/tgi/T_index.cgi?species=wheat
Term Source Version			
Comment[AdditionalFile:txt]	A-MEXP-556_comments.txt

[main]
Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[embl]	Reporter Database Entry[tigr_tagi]	Reporter Group[role]	Control Type
4	4	6	8	WheatUG-1_GS0082_H11	AL826094	TC207494	Experimental	
4	4	7	8	WheatUG-1_GS0082_B5	AL825589	TC206150	Experimental	
4	4	8	8	WheatUG-1_GS0078_D9	AL822849	TC213310	Experimental	
4	4	9	8	WheatUG-1_GS0078_F1	AL822729	TC206478	Experimental	
4	4	10	8	WheatUG-1_GS0074_H5	AL825705	TC193237	Experimental	
4	4	11	8	WheatUG-1_GS0070_B11	AL823063	TC205825	Experimental	
4	4	12	8	WheatUG-1_GS0070_D3	AL821424	TC229719	Experimental	
4	4	13	8	WheatUG-1_GS0066_F7	AL820562	TC191994	Experimental	
4	4	14	8	WheatUG-1_GS0062_H11	AL820172		Experimental	
5	4	2	8	WheatUG-1_GS0064_H2	AL820880	TC192868	Experimental	
5	4	3	8	WheatUG-1_GS0060_B8	AL820260	TC191334	Experimental	
5	4	4	8	WheatUG-1_GS0056_D12	AL821617	TC224731	Experimental	
5	4	5	8	WheatUG-1_GS0056_F4	AL819402	TC196363	Experimental	
5	4	6	8	WheatUG-1_GS0052_H8	AL819776	TC227433	Experimental	
5	4	7	8	WheatUG-1_GS0052_B2	AL819682	TC208275	Experimental	
5	4	9	8	WheatUG-1_GS0048_F10	AL816702	TC221085	Experimental	
5	4	10	8	WheatUG-1_GS0048_H2	AL818661	TC192665	Experimental	
5	4	11	8	WheatUG-1_GS0044_B8	AL817033	TC220965	Experimental	
5	4	12	8	WheatUG-1_GS0040_D12	AL815476	TC221350	Experimental	
5	4	13	8	WheatUG-1_GS0040_F4	AL815359		Experimental	
5	4	14	8	WheatUG-1_GS0036_H8	AL815797		Experimental	
6	4	2	8	WheatUG-1_GS0062_H2	AL821786	TC223481	Experimental	
6	4	3	8	WheatUG-1_GS0058_B8	AL821849	TC222009	Experimental	
6	4	4	8	WheatUG-1_GS0054_D12	AL819595	TC190844	Experimental	
6	4	5	8	WheatUG-1_GS0054_F4	AL819454	TC219557	Experimental	
6	4	6	8	WheatUG-1_GS0050_H8	AL817616	TC225011	Experimental	
6	4	7	8	WheatUG-1_GS0050_B2	AL816968	TC214193	Experimental	
6	4	9	8	WheatUG-1_GS0046_F10	AL818864	TC227674	Experimental	
6	4	10	8	WheatUG-1_GS0046_H2	AL818374		Experimental	
6	4	11	8	WheatUG-1_GS0042_B8	AL818001	TC218678	Experimental	
6	4	12	8	WheatUG-1_GS0038_D12	AL816089		Experimental	
6	4	13	8	WheatUG-1_GS0038_F4	AL816002		Experimental	
6	4	14	8	WheatUG-1_GS0034_H8	AL816469		Experimental	
7	4	2	8	WheatUG-1_GS0064_H1	AL820769	TC203422	Experimental	
7	4	3	8	WheatUG-1_GS0060_B7	AL820005	TC222761	Experimental	
7	4	4	8	WheatUG-1_GS0056_D11	AL820192	TC203717	Experimental	
7	4	5	8	WheatUG-1_GS0056_F3	AL819388	TC191357	Experimental	
7	4	6	8	WheatUG-1_GS0052_H7	AL819759	TC226194	Experimental	
7	4	7	8	WheatUG-1_GS0052_B1	AL819669	TC195822	Experimental	
7	4	9	8	WheatUG-1_GS0048_F9	AL816692	TC205899	Experimental	
7	4	10	8	WheatUG-1_GS0048_H1	AL818633	TC222842	Experimental	
7	4	11	8	WheatUG-1_GS0044_B7	AL816995	TC221127	Experimental	
7	4	13	8	WheatUG-1_GS0040_F3	AL815341		Experimental	
7	4	14	8	WheatUG-1_GS0036_H7	AL815787		Experimental	
8	4	2	8	WheatUG-1_GS0062_H1	AL820393		Experimental	
8	4	3	8	WheatUG-1_GS0058_B7	AL820149		Experimental	
8	4	4	8	WheatUG-1_GS0054_D11	AL819569	TC212990	Experimental	
8	4	5	8	WheatUG-1_GS0054_F3	AL819126	TC211271	Experimental	
8	4	6	8	WheatUG-1_GS0050_H7	AL817598		Experimental	
8	4	7	8	WheatUG-1_GS0050_B1	AL816951	TC199657	Experimental	
8	4	9	8	WheatUG-1_GS0046_F9	AL818846	TC200185	Experimental	
8	4	10	8	WheatUG-1_GS0046_H1	AL817469	TC203900	Experimental	
8	4	11	8	WheatUG-1_GS0042_B7	AL817981	TC192456	Experimental	
8	4	12	8	WheatUG-1_GS0038_D11	AL816077	TC198892	Experimental	
8	4	13	8	WheatUG-1_GS0038_F3	AL815988		Experimental	
8	4	14	8	WheatUG-1_GS0034_H7	AL816460		Experimental	
9	4	2	8	WheatUG-1_GS0032_H10	AL816250		Experimental	
9	4	3	8	WheatUG-1_GS0032_B4	AL816188		Experimental	
9	4	4	8	WheatUG-1_GS0028_D8	AL813950	TC218478	Experimental	
9	4	5	8	WheatUG-1_GS0024_F12	AL813122	TC205700	Experimental	
9	4	6	8	WheatUG-1_GS0024_H4	AL812974		Experimental	
9	4	7	8	WheatUG-1_GS0020_B10	AL812569	TC219879	Experimental	
9	4	8	8	WheatUG-1_GS0020_D2	AL812431	TC226250	Experimental	
9	4	9	8	WheatUG-1_GS0016_F6	AL810462	TC190775	Experimental	
9	4	10	8	WheatUG-1_GS0012_H10	AL810893	TC209882	Experimental	
9	4	11	8	WheatUG-1_GS0012_B4	AL810764		Experimental	
9	4	13	8	WheatUG-1_GS0004_F12	AL808687	TC205023	Experimental	
9	4	14	8	WheatUG-1_GS0004_H4	AL809318	TC225914	Experimental	
10	4	2	8	WheatUG-1_GS0030_H10	AL815134	TC228978	Experimental	
10	4	3	8	WheatUG-1_GS0030_B4	AL814970	TC196677	Experimental	
10	4	4	8	WheatUG-1_GS0026_D8	AL814137		Experimental	
10	4	5	8	WheatUG-1_GS0022_F12	AL813347	TC198717	Experimental	
10	4	6	8	WheatUG-1_GS0022_H4	AL812167	TC223520	Experimental	
10	4	7	8	WheatUG-1_GS0018_B10	AL813636		Experimental	
10	4	8	8	WheatUG-1_GS0018_D2	AL813736	TC189715	Experimental	
10	4	9	8	WheatUG-1_GS0014_F6	AL811268	TC209017	Experimental	
10	4	10	8	WheatUG-1_GS0010_H10	AL811664	TC195924	Experimental	
10	4	11	8	WheatUG-1_GS0010_B4	AL810268	TC197814	Experimental	
10	4	12	8	WheatUG-1_GS0006_D8	AL808965	TC208584	Experimental	
10	4	13	8	WheatUG-1_GS0002_F12	AL809362		Experimental	
10	4	14	8	WheatUG-1_GS0002_H4	AL809736	TC188788	Experimental	
11	4	2	8	WheatUG-1_GS0032_H9	AL816240		Experimental	
11	4	3	8	WheatUG-1_GS0032_B3	AL816180		Experimental	
11	4	4	8	WheatUG-1_GS0028_D7	AL813936		Experimental	
11	4	5	8	WheatUG-1_GS0024_F11	AL813102	TC219278	Experimental	
11	4	6	8	WheatUG-1_GS0024_H3		TC219584	Experimental	
11	4	7	8	WheatUG-1_GS0020_B9	AL812558	TC202982	Experimental	
11	4	8	8	WheatUG-1_GS0020_D1	AL812415	TC219331	Experimental	
11	4	9	8	WheatUG-1_GS0016_F5	AL810438		Experimental	
11	4	10	8	WheatUG-1_GS0012_H9	AL810878		Experimental	
11	4	11	8	WheatUG-1_GS0012_B3	AL810747		Experimental	
11	4	12	8	WheatUG-1_GS0008_D7	AL809879	TC207097	Experimental	
11	4	13	8	WheatUG-1_GS0004_F11	AL808665	TC225584	Experimental	
11	4	14	8	WheatUG-1_GS0004_H3	AL809309		Experimental	
12	4	2	8	WheatUG-1_GS0030_H9	AL815117	TC207044	Experimental	
12	4	3	8	WheatUG-1_GS0030_B3	AL814945	TC206358	Experimental	
12	4	4	8	WheatUG-1_GS0026_D7	AL814120	TC207896	Experimental	
12	4	5	8	WheatUG-1_GS0022_F11	AL813334	TC208641	Experimental	
12	4	6	8	WheatUG-1_GS0022_H3	AL812151	TC219990	Experimental	
12	4	7	8	WheatUG-1_GS0018_B9	AL813616	TC208187	Experimental	
12	4	8	8	WheatUG-1_GS0018_D1	AL813725		Experimental	
12	4	9	8	WheatUG-1_GS0014_F5	AL811248	TC210919	Experimental	
12	4	10	8	WheatUG-1_GS0010_H9	AL811653	TC224541	Experimental	
12	4	11	8	WheatUG-1_GS0010_B3	AL810251	TC194850	Experimental	
12	4	12	8	WheatUG-1_GS0006_D7	AL808596	TC191765	Experimental	
12	4	13	8	WheatUG-1_GS0002_F11	AL809074	TC223256	Experimental	
12	4	14	8	WheatUG-1_GS0002_H3	AL809718	TC207017	Experimental	
1	4	2	9	WheatUG-1_EXTRA_A5	BE425533		Experimental	
1	4	3	9	WheatUG-1_GS0092_D12	AL828641	TC222619	Experimental	
1	4	4	9	WheatUG-1_GS0092_F4	AL827990	TC221035	Experimental	
1	4	5	9	WheatUG-1_GS0088_H8	AL827334	TC230762	Experimental	
1	4	6	9	WheatUG-1_GS0088_B2	AL827489	TC226122	Experimental	
1	4	7	9	WheatUG-1_GS0084_D6	AL828107	TC229432	Experimental	
1	4	8	9	WheatUG-1_GS0080_F10	AL825410	TC206207	Experimental	
1	4	9	9	WheatUG-1_GS0080_H2	AL825273	TC231489	Experimental	
1	4	10	9	WheatUG-1_GS0076_B8	AL822291	TC224973	Experimental	
1	4	11	9	WheatUG-1_GS0072_D12	AL824901	TC203138	Experimental	
1	4	12	9	WheatUG-1_GS0072_F4	AL821612	TC213296	Experimental	
1	4	13	9	WheatUG-1_GS0068_H8	AL823450	TC223453	Experimental	
1	4	14	9	WheatUG-1_GS0068_B2	AL823340	TC207968	Experimental	
2	4	2	9	WheatUG-1_GS0094_B8	AL829565	TC207763	Experimental	
2	4	3	9	WheatUG-1_GS0090_D12	AL827633	TC212648	Experimental	
2	4	4	9	WheatUG-1_GS0090_F4	AL826902	TC191980	Experimental	
2	4	5	9	WheatUG-1_GS0086_H8	AL826497	TC188118	Experimental	
2	4	6	9	WheatUG-1_GS0086_B2	AL826390	TC209561	Experimental	
2	4	7	9	WheatUG-1_GS0082_D6	AL825606	TC211740	Experimental	
2	4	8	9	WheatUG-1_GS0078_F10	AL822869	TC192293	Experimental	
2	4	9	9	WheatUG-1_GS0078_H2	AL822753	TC204907	Experimental	
2	4	10	9	WheatUG-1_GS0074_B8	AL825739	TC218986	Experimental	
2	4	11	9	WheatUG-1_GS0070_D12	AL823078	TC208357	Experimental	
2	4	12	9	WheatUG-1_GS0070_F4	AL821442	TC222757	Experimental	
2	4	13	9	WheatUG-1_GS0066_H8	AL820583	TC219295	Experimental	
2	4	14	9	WheatUG-1_GS0066_B2	AL820465	TC225309	Experimental	
3	4	2	9	WheatUG-1_EXTRA_A17	AB011670		Experimental	
3	4	3	9	WheatUG-1_GS0092_D11	AL828624		Experimental	
3	4	4	9	WheatUG-1_GS0092_F3	AL827975	TC223211	Experimental	
3	4	5	9	WheatUG-1_GS0088_H7	AL827349	TC220058	Experimental	
3	4	6	9	WheatUG-1_GS0088_B1	AL827511	TC210894	Experimental	
3	4	7	9	WheatUG-1_GS0084_D5	AL828089	TC222682	Experimental	
3	4	8	9	WheatUG-1_GS0080_F9	AL825390		Experimental	
3	4	9	9	WheatUG-1_GS0080_H1	AL825257		Experimental	
3	4	10	9	WheatUG-1_GS0076_B7	AL822272	TC198879	Experimental	
3	4	11	9	WheatUG-1_GS0072_D11	AL824875	TC210883	Experimental	
3	4	12	9	WheatUG-1_GS0072_F3	AL821596		Experimental	
3	4	13	9	WheatUG-1_GS0068_H7	AL823435	TC224216	Experimental	
3	4	14	9	WheatUG-1_GS0068_B1	AL823324	TC222190	Experimental	
4	4	2	9	WheatUG-1_GS0094_B7	AL829546		Experimental	
4	4	3	9	WheatUG-1_GS0090_D11	AL827606	TC231239	Experimental	
4	4	4	9	WheatUG-1_GS0090_F3	AL826930	TC231002	Experimental	
4	4	5	9	WheatUG-1_GS0086_H7	AL826477	TC192098	Experimental	
4	4	6	9	WheatUG-1_GS0086_B1	AL826379	TC202773	Experimental	
4	4	7	9	WheatUG-1_GS0082_D5	AL825592		Experimental	
4	4	8	9	WheatUG-1_GS0078_F9	AL822854	TC216938	Experimental	
4	4	9	9	WheatUG-1_GS0078_H1	AL822735		Experimental	
4	4	10	9	WheatUG-1_GS0074_B7	AL825720	TC193945	Experimental	
4	4	11	9	WheatUG-1_GS0070_D11	AL823067		Experimental	
4	4	12	9	WheatUG-1_GS0070_F3	AL821431	TC210954	Experimental	
4	4	13	9	WheatUG-1_GS0066_H7	AL820566	TC188074	Experimental	
4	4	14	9	WheatUG-1_GS0066_B1	AL820450	TC226580	Experimental	
5	4	2	9	WheatUG-1_GS0064_B4	AL820992	TC192482	Experimental	
5	4	3	9	WheatUG-1_GS0060_D8	AL820322	TC209039	Experimental	
5	4	4	9	WheatUG-1_GS0056_F12	AL821646	TC224302	Experimental	
5	4	5	9	WheatUG-1_GS0056_H4	AL819407	TC214979	Experimental	
5	4	6	9	WheatUG-1_GS0052_B10	AL819788	TC187848	Experimental	
5	4	7	9	WheatUG-1_GS0052_D2	AL819685	TC220725	Experimental	
5	4	8	9	WheatUG-1_Control_L12	Z16414		Experimental	
5	4	9	9	WheatUG-1_GS0048_H10	AL816708	TC208173	Experimental	
5	4	10	9	WheatUG-1_GS0048_B4	AL818678	TC207103	Experimental	
5	4	11	9	WheatUG-1_GS0044_D8	AL817036	TC226505	Experimental	
5	4	12	9	WheatUG-1_GS0040_F12	AL815482	TC197079	Experimental	
5	4	13	9	WheatUG-1_GS0040_H4	AL815368	TC206586	Experimental	
5	4	14	9	WheatUG-1_GS0036_B10	AL815810		Experimental	
1	4	1	14	WheatUG-1_GS0036_B10	AL815810		Experimental	
6	4	2	9	WheatUG-1_GS0062_B4	AL821997	TC230139	Experimental	
6	4	3	9	WheatUG-1_GS0058_D8	AL821989	TC191379	Experimental	
6	4	4	9	WheatUG-1_GS0054_F12	AL819598	TC188931	Experimental	
6	4	5	9	WheatUG-1_GS0054_H4	AL819456	TC205728	Experimental	
6	4	6	9	WheatUG-1_GS0050_B10	AL817643	TC212051	Experimental	
6	4	8	9	WheatUG-1_Control_L11	AL825219	TC204945	Experimental	
6	4	9	9	WheatUG-1_GS0046_H10	AL818868	TC191890	Experimental	
6	4	10	9	WheatUG-1_GS0046_B4	AL818413	TC218652	Experimental	
6	4	11	9	WheatUG-1_GS0042_D8	AL818006		Experimental	
6	4	12	9	WheatUG-1_GS0038_F12	AL816091		Experimental	
6	4	13	9	WheatUG-1_GS0038_H4	AL816005		Experimental	
6	4	14	9	WheatUG-1_GS0034_B10	AL816485		Experimental	
2	4	1	14	WheatUG-1_GS0034_B10	AL816485		Experimental	
7	4	2	9	WheatUG-1_GS0064_B3	AL820889	TC217063	Experimental	
7	4	3	9	WheatUG-1_GS0060_D7	AL820066		Experimental	
7	4	4	9	WheatUG-1_GS0056_F11	AL820235	TC222156	Experimental	
7	4	5	9	WheatUG-1_GS0056_H3	AL819393		Experimental	
7	4	6	9	WheatUG-1_GS0052_B9	AL819778		Experimental	
7	4	7	9	WheatUG-1_GS0052_D1	AL819671	TC195680	Experimental	
7	4	8	9	WheatUG-1_Control_L10	AL821639		Experimental	
7	4	9	9	WheatUG-1_GS0048_H9	AL816696	TC191861	Experimental	
7	4	10	9	WheatUG-1_GS0048_B3	AL818665	TC191266	Experimental	
7	4	12	9	WheatUG-1_GS0040_F11	AL815468	TC212497	Experimental	
7	4	13	9	WheatUG-1_GS0040_H3	AL815343	TC222909	Experimental	
7	4	14	9	WheatUG-1_GS0036_B9	AL815801		Experimental	
8	4	2	9	WheatUG-1_GS0062_B3	AL821818	TC206041	Experimental	
8	4	3	9	WheatUG-1_GS0058_D7	AL820237	TC214474	Experimental	
8	4	4	9	WheatUG-1_GS0054_F11	AL819578	TC194829	Experimental	
8	4	5	9	WheatUG-1_GS0054_H3	AL819133	TC223391	Experimental	
8	4	6	9	WheatUG-1_GS0050_B9	AL817623		Experimental	
8	4	7	9	WheatUG-1_GS0050_D1	AL816953	TC207131	Experimental	
8	4	8	9	WheatUG-1_Control_L9	AL819920 		Experimental	
8	4	9	9	WheatUG-1_GS0046_H9	AL818851	TC212755	Experimental	
8	4	10	9	WheatUG-1_GS0046_B3	AL818384		Experimental	
8	4	11	9	WheatUG-1_GS0042_D7	AL817985	TC187827	Experimental	
8	4	12	9	WheatUG-1_GS0038_F11	AL816080		Experimental	
8	4	13	9	WheatUG-1_GS0038_H3	AL815992		Experimental	
8	4	14	9	WheatUG-1_GS0034_B9	AL816474		Experimental	
9	4	2	9	WheatUG-1_GS0032_B12	AL816264		Experimental	
9	4	3	9	WheatUG-1_GS0032_D4	AL816191		Experimental	
9	4	4	9	WheatUG-1_GS0028_F8	AL813952	TC227309	Experimental	
9	4	5	9	WheatUG-1_GS0024_H12	AL813127	TC189430	Experimental	
9	4	6	9	WheatUG-1_GS0024_B6	AL812994	TC203691	Experimental	
9	4	7	9	WheatUG-1_GS0020_D10	AL812572	TC192812	Experimental	
9	4	8	9	WheatUG-1_GS0020_F2	AL812436	TC210748	Experimental	
9	4	9	9	WheatUG-1_GS0016_H6	AL810467	TC221026	Experimental	
9	4	10	9	WheatUG-1_GS0012_B12	AL810923	TC191874	Experimental	
9	4	11	9	WheatUG-1_GS0012_D4	AL810771	TC224570	Experimental	
9	4	12	9	WheatUG-1_GS0008_F8	AL809902	TC219957	Experimental	
9	4	13	9	WheatUG-1_GS0004_H12	AL808692	TC207188	Experimental	
9	4	14	9	WheatUG-1_GS0004_B6	AL809338		Experimental	
10	4	2	9	WheatUG-1_GS0030_B12	AL815156	TC199147	Experimental	
10	4	3	9	WheatUG-1_GS0030_D4	AL814982	TC187681	Experimental	
10	4	4	9	WheatUG-1_GS0026_F8	AL814143		Experimental	
10	4	5	9	WheatUG-1_GS0022_H12	AL813352	TC225561	Experimental	
10	4	6	9	WheatUG-1_GS0022_B6	AL812191	TC206896	Experimental	
10	4	7	9	WheatUG-1_GS0018_D10	AL813640	TC209477	Experimental	
10	4	8	9	WheatUG-1_GS0018_F2	AL813741	TC192648	Experimental	
10	4	9	9	WheatUG-1_GS0014_H6	AL811277	TC194003	Experimental	
10	4	10	9	WheatUG-1_GS0010_B12	AL811693		Experimental	
10	4	11	9	WheatUG-1_GS0010_D4	AL810279	TC229965	Experimental	
10	4	13	9	WheatUG-1_GS0002_H12	AL809366		Experimental	
10	4	14	9	WheatUG-1_GS0002_B6	AL809759	TC189141	Experimental	
11	4	2	9	WheatUG-1_GS0032_B11	AL816252		Experimental	
11	4	3	9	WheatUG-1_GS0032_D3	AL816182		Experimental	
11	4	4	9	WheatUG-1_GS0028_F7	AL813939	TC209494	Experimental	
11	4	5	9	WheatUG-1_GS0024_H11	AL813107		Experimental	
11	4	6	9	WheatUG-1_GS0024_B5	AL812977	TC196870	Experimental	
11	4	7	9	WheatUG-1_GS0020_D9	AL812562	TC207022	Experimental	
11	4	8	9	WheatUG-1_GS0020_F1	AL812418		Experimental	
11	4	9	9	WheatUG-1_GS0016_H5	AL810445	TC212374	Experimental	
11	4	10	9	WheatUG-1_GS0012_B11	AL810898	TC191310	Experimental	
11	4	11	9	WheatUG-1_GS0012_D3	AL810753	TC218293	Experimental	
11	4	12	9	WheatUG-1_GS0008_F7	AL809884	TC193138	Experimental	
11	4	13	9	WheatUG-1_GS0004_H11	AL808669	TC192801	Experimental	
11	4	14	9	WheatUG-1_GS0004_B5	AL809322	TC204095	Experimental	
12	4	2	9	WheatUG-1_GS0030_B11	AL815136	TC207506	Experimental	
12	4	3	9	WheatUG-1_GS0030_D3	AL814949	TC192833	Experimental	
12	4	4	9	WheatUG-1_GS0026_F7	AL814123	TC208121	Experimental	
12	4	5	9	WheatUG-1_GS0022_H11	AL813339	TC204737	Experimental	
12	4	6	9	WheatUG-1_GS0022_B5	AL812170	TC191449	Experimental	
12	4	7	9	WheatUG-1_GS0018_D9	AL813619	TC207150	Experimental	
12	4	8	9	WheatUG-1_GS0018_F1	AL813729		Experimental	
12	4	9	9	WheatUG-1_GS0014_H5	AL811253		Experimental	
12	4	10	9	WheatUG-1_GS0010_B11	AL811667	TC210962	Experimental	
12	4	11	9	WheatUG-1_GS0010_D3	AL810255	TC203672	Experimental	
12	4	12	9	WheatUG-1_GS0006_F7	AL808598	TC195955	Experimental	
12	4	13	9	WheatUG-1_GS0002_H11	AL809082	TC187704	Experimental	
12	4	14	9	WheatUG-1_GS0002_B5	AL809738	TC208874	Experimental	
1	4	2	10	WheatUG-1_EXTRA_A6	BE446106		Experimental	
1	4	3	10	WheatUG-1_GS0092_F12	AL828644		Experimental	
1	4	4	10	WheatUG-1_GS0092_H4	AL827999	TC192594	Experimental	
1	4	5	10	WheatUG-1_GS0088_B10	AL827308		Experimental	
1	4	6	10	WheatUG-1_GS0088_D2	AL827485		Experimental	
1	4	7	10	WheatUG-1_GS0084_F6	AL828115	TC192606	Experimental	
1	4	8	10	WheatUG-1_GS0080_H10	AL825412	TC207410	Experimental	
1	4	9	10	WheatUG-1_GS0080_B4	AL825298	TC213063	Experimental	
1	4	10	10	WheatUG-1_GS0076_D8	AL822298		Experimental	
1	4	11	10	WheatUG-1_GS0072_F12	AL824904	TC193818	Experimental	
1	4	12	10	WheatUG-1_GS0072_H4	AL824717	TC210556	Experimental	
1	4	13	10	WheatUG-1_GS0068_B10	AL821171	TC194876	Experimental	
1	4	14	10	WheatUG-1_GS0068_D2	AL823342		Experimental	
2	4	2	10	WheatUG-1_GS0094_D8	AL829568	TC223534	Experimental	
2	4	3	10	WheatUG-1_GS0090_F12	AL827640	TC192067	Experimental	
2	4	4	10	WheatUG-1_GS0090_H4	AL826893	TC207448	Experimental	
2	4	5	10	WheatUG-1_GS0086_B10	AL826517		Experimental	
2	4	6	10	WheatUG-1_GS0086_D2	AL826392	TC220253	Experimental	
2	4	7	10	WheatUG-1_GS0082_F6	AL826016		Experimental	
2	4	8	10	WheatUG-1_GS0078_H10	AL822874	TC213506	Experimental	
2	4	9	10	WheatUG-1_GS0078_B4	AL822769	TC211899	Experimental	
2	4	10	10	WheatUG-1_GS0074_D8	AL825752	TC228560	Experimental	
2	4	11	10	WheatUG-1_GS0070_F12	AL823083	TC190937	Experimental	
2	4	12	10	WheatUG-1_GS0070_H4	AL821445	TC209546	Experimental	
2	4	13	10	WheatUG-1_GS0066_B10	AL820598	TC219318	Experimental	
2	4	14	10	WheatUG-1_GS0066_D2	AL820468		Experimental	
3	4	2	10	WheatUG-1_EXTRA_A18	AF244997		Experimental	
3	4	3	10	WheatUG-1_GS0092_F11	AL828629	TC211516	Experimental	
3	4	4	10	WheatUG-1_GS0092_H3	AL827977	TC204082	Experimental	
3	4	5	10	WheatUG-1_GS0088_B9	AL827330	TC226634	Experimental	
3	4	6	10	WheatUG-1_GS0088_D1	AL827510	TC206353	Experimental	
3	4	7	10	WheatUG-1_GS0084_F5	AL828092	TC197903	Experimental	
3	4	8	10	WheatUG-1_GS0080_H9	AL825396	TC227280	Experimental	
3	4	9	10	WheatUG-1_GS0080_B3	AL825276	TC207242	Experimental	
3	4	10	10	WheatUG-1_GS0076_D7	AL822279		Experimental	
3	4	11	10	WheatUG-1_GS0072_F11	AL824879	TC203017	Experimental	
3	4	12	10	WheatUG-1_GS0072_H3	AL821599	TC197011	Experimental	
3	4	13	10	WheatUG-1_GS0068_B9	AL823453	TC204064	Experimental	
3	4	14	10	WheatUG-1_GS0068_D1	AL823329	TC207115	Experimental	
4	4	2	10	WheatUG-1_GS0094_D7	AL829551	TC198884	Experimental	
4	4	3	10	WheatUG-1_GS0090_F11	AL827609	TC203646	Experimental	
4	4	4	10	WheatUG-1_GS0090_H3	AL826924	TC210318	Experimental	
4	4	5	10	WheatUG-1_GS0086_B9	AL826500	TC187684	Experimental	
4	4	6	10	WheatUG-1_GS0086_D1	AL826382	TC211847	Experimental	
4	4	7	10	WheatUG-1_GS0082_F5	AL825596	TC221148	Experimental	
4	4	8	10	WheatUG-1_GS0078_H9	AL822858		Experimental	
4	4	9	10	WheatUG-1_GS0078_B3	AL822755	TC216750	Experimental	
4	4	10	10	WheatUG-1_GS0074_D7	AL825722	TC203307	Experimental	
4	4	11	10	WheatUG-1_GS0070_F11	AL823070	TC226548	Experimental	
4	4	12	10	WheatUG-1_GS0070_H3	AL821434	TC212733	Experimental	
4	4	13	10	WheatUG-1_GS0066_B9	AL820585	TC217149	Experimental	
4	4	14	10	WheatUG-1_GS0066_D1	AL820453	TC219954	Experimental	
5	4	2	10	WheatUG-1_GS0064_D4	AL821013		Experimental	
5	4	3	10	WheatUG-1_GS0060_F8	AL820351	TC227213	Experimental	
5	4	4	10	WheatUG-1_GS0056_H12	AL821674	TC204025	Experimental	
5	4	5	10	WheatUG-1_GS0056_B6	AL819423	TC210311	Experimental	
5	4	6	10	WheatUG-1_GS0052_D10	AL819793	TC211314	Experimental	
5	4	7	10	WheatUG-1_GS0052_F2	AL819688	TC223278	Experimental	
5	4	9	10	WheatUG-1_GS0048_B12	AL816725	TC207726	Experimental	
5	4	10	10	WheatUG-1_GS0048_D4	AL818682	TC192973	Experimental	
5	4	11	10	WheatUG-1_GS0044_F8	AL817040		Experimental	
5	4	12	10	WheatUG-1_GS0040_H12	AL815489	TC221090	Experimental	
5	4	13	10	WheatUG-1_GS0040_B6	AL815383	TC208030	Experimental	
5	4	14	10	WheatUG-1_GS0036_D10	AL815812		Experimental	
